Geography,Date,ASP,type
WestTexNewMexico,2015-02-08,1.66,organic
Albany,2015-02-15,1.06,Conventional
Atlanta,2015-02-15,1.06,Conventional
BaltimoreWashington,2015-02-15,1.25,Conventional
Boise,2015-02-15,1.14,Conventional
Boston,2015-02-15,1.2,Conventional
BuffaloRochester,2015-02-15,1.44,Conventional
California,2015-02-15,0.96,Conventional
Charlotte,2015-02-15,1.22,Conventional
Chicago,2015-02-15,1.17,Conventional
CincinnatiDayton,2015-02-15,0.94,Conventional
Columbus,2015-02-15,1.05,Conventional
DallasFtWorth,2015-02-15,0.77,Conventional
Denver,2015-02-15,1.12,Conventional
Detroit,2015-02-15,1.16,Conventional
GrandRapids,2015-02-15,1.21,Conventional
GreatLakes,2015-02-15,1.15,Conventional
HarrisburgScranton,2015-02-15,1.22,Conventional
HartfordSpringfield,2015-02-15,1.39,Conventional
Houston,2015-02-15,0.73,Conventional
Indianapolis,2015-02-15,1.3,Conventional
Jacksonville,2015-02-15,1.24,Conventional
LasVegas,2015-02-15,1.12,Conventional
LosAngeles,2015-02-15,0.83,Conventional
Louisville,2015-02-15,1.13,Conventional
MiamiFtLauderdale,2015-02-15,1.29,Conventional
Midsouth,2015-02-15,1.17,Conventional
Nashville,2015-02-15,1.03,Conventional
NewOrleansMobile,2015-02-15,1.02,Conventional
NewYork,2015-02-15,1.36,Conventional
Northeast,2015-02-15,1.29,Conventional
NorthernNewEngland,2015-02-15,1.11,Conventional
Orlando,2015-02-15,1.26,Conventional
Philadelphia,2015-02-15,1.34,Conventional
PhoenixTucson,2015-02-15,0.6,Conventional
Pittsburgh,2015-02-15,1.43,Conventional
Plains,2015-02-15,1.05,Conventional
Portland,2015-02-15,1.23,Conventional
RaleighGreensboro,2015-02-15,1.21,Conventional
RichmondNorfolk,2015-02-15,1.13,Conventional
Roanoke,2015-02-15,1.07,Conventional
Sacramento,2015-02-15,1.13,Conventional
SanDiego,2015-02-15,0.94,Conventional
SanFrancisco,2015-02-15,1.23,Conventional
Seattle,2015-02-15,1.33,Conventional
SouthCarolina,2015-02-15,1.11,Conventional
SouthCentral,2015-02-15,0.8,Conventional
Southeast,2015-02-15,1.16,Conventional
Spokane,2015-02-15,1.24,Conventional
StLouis,2015-02-15,1.23,Conventional
Syracuse,2015-02-15,1.35,Conventional
Tampa,2015-02-15,1.21,Conventional
TotalUS,2015-02-15,1.03,Conventional
West,2015-02-15,0.98,Conventional
WestTexNewMexico,2015-02-15,0.78,Conventional
Albany,2015-02-15,1.81,organic
Atlanta,2015-02-15,1.46,organic
BaltimoreWashington,2015-02-15,1.56,organic
Boise,2015-02-15,1.62,organic
Boston,2015-02-15,1.91,organic
BuffaloRochester,2015-02-15,1.65,organic
California,2015-02-15,1.52,organic
Charlotte,2015-02-15,1.92,organic
Chicago,2015-02-15,1.81,organic
CincinnatiDayton,2015-02-15,1.22,organic
Columbus,2015-02-15,1.64,organic
DallasFtWorth,2015-02-15,1.41,organic
Denver,2015-02-15,1.44,organic
Detroit,2015-02-15,1.82,organic
GrandRapids,2015-02-15,1.88,organic
GreatLakes,2015-02-15,1.65,organic
HarrisburgScranton,2015-02-15,1.65,organic
HartfordSpringfield,2015-02-15,2.13,organic
Houston,2015-02-15,1.29,organic
Indianapolis,2015-02-15,1.77,organic
Jacksonville,2015-02-15,1.82,organic
LasVegas,2015-02-15,1.79,organic
LosAngeles,2015-02-15,1.43,organic
Louisville,2015-02-15,1.75,organic
MiamiFtLauderdale,2015-02-15,1.75,organic
Midsouth,2015-02-15,1.48,organic
Nashville,2015-02-15,1.11,organic
NewOrleansMobile,2015-02-15,1.48,organic
NewYork,2015-02-15,1.91,organic
Northeast,2015-02-15,1.84,organic
NorthernNewEngland,2015-02-15,1.87,organic
Orlando,2015-02-15,1.85,organic
Philadelphia,2015-02-15,1.68,organic
PhoenixTucson,2015-02-15,1.66,organic
Pittsburgh,2015-02-15,1.71,organic
Plains,2015-02-15,1.68,organic
Portland,2015-02-15,1.51,organic
RaleighGreensboro,2015-02-15,1.69,organic
RichmondNorfolk,2015-02-15,1.59,organic
Roanoke,2015-02-15,1.46,organic
Sacramento,2015-02-15,1.63,organic
SanDiego,2015-02-15,1.49,organic
SanFrancisco,2015-02-15,1.55,organic
Seattle,2015-02-15,1.59,organic
SouthCarolina,2015-02-15,1.72,organic
SouthCentral,2015-02-15,1.39,organic
Southeast,2015-02-15,1.64,organic
Spokane,2015-02-15,1.51,organic
StLouis,2015-02-15,1.82,organic
Syracuse,2015-02-15,1.72,organic
Tampa,2015-02-15,1.75,organic
TotalUS,2015-02-15,1.58,organic
West,2015-02-15,1.58,organic
WestTexNewMexico,2015-02-15,1.7,organic
Albany,2015-02-22,1.07,Conventional
Atlanta,2015-02-22,1.1,Conventional
BaltimoreWashington,2015-02-22,1.11,Conventional
Boise,2015-02-22,0.99,Conventional
Boston,2015-02-22,1.23,Conventional
BuffaloRochester,2015-02-22,1.41,Conventional
California,2015-02-22,0.96,Conventional
Charlotte,2015-02-22,1.08,Conventional
Chicago,2015-02-22,1.18,Conventional
CincinnatiDayton,2015-02-22,0.93,Conventional
Columbus,2015-02-22,1.09,Conventional
DallasFtWorth,2015-02-22,0.8,Conventional
Denver,2015-02-22,1.0,Conventional
Detroit,2015-02-22,1.15,Conventional
GrandRapids,2015-02-22,1.31,Conventional
GreatLakes,2015-02-22,1.16,Conventional
HarrisburgScranton,2015-02-22,1.2,Conventional
HartfordSpringfield,2015-02-22,1.38,Conventional
Houston,2015-02-22,0.82,Conventional
Indianapolis,2015-02-22,1.34,Conventional
Jacksonville,2015-02-22,1.1,Conventional
LasVegas,2015-02-22,1.16,Conventional
LosAngeles,2015-02-22,0.83,Conventional
Louisville,2015-02-22,1.01,Conventional
MiamiFtLauderdale,2015-02-22,1.24,Conventional
Midsouth,2015-02-22,1.1,Conventional
Nashville,2015-02-22,1.05,Conventional
NewOrleansMobile,2015-02-22,0.92,Conventional
NewYork,2015-02-22,1.33,Conventional
Northeast,2015-02-22,1.29,Conventional
NorthernNewEngland,2015-02-22,1.13,Conventional
Orlando,2015-02-22,1.18,Conventional
Philadelphia,2015-02-22,1.36,Conventional
PhoenixTucson,2015-02-22,0.63,Conventional
Pittsburgh,2015-02-22,1.26,Conventional
Plains,2015-02-22,1.08,Conventional
Portland,2015-02-22,1.11,Conventional
RaleighGreensboro,2015-02-22,1.11,Conventional
RichmondNorfolk,2015-02-22,1.1,Conventional
Roanoke,2015-02-22,1.09,Conventional
Sacramento,2015-02-22,1.14,Conventional
SanDiego,2015-02-22,0.92,Conventional
SanFrancisco,2015-02-22,1.23,Conventional
Seattle,2015-02-22,1.11,Conventional
SouthCarolina,2015-02-22,1.02,Conventional
SouthCentral,2015-02-22,0.85,Conventional
Southeast,2015-02-22,1.11,Conventional
Spokane,2015-02-22,1.03,Conventional
StLouis,2015-02-22,1.32,Conventional
Syracuse,2015-02-22,1.33,Conventional
Tampa,2015-02-22,1.12,Conventional
TotalUS,2015-02-22,1.02,Conventional
West,2015-02-22,0.95,Conventional
WestTexNewMexico,2015-02-22,0.85,Conventional
Albany,2015-02-22,1.82,organic
Atlanta,2015-02-22,1.38,organic
BaltimoreWashington,2015-02-22,1.19,organic
Boise,2015-02-22,1.75,organic
Boston,2015-02-22,1.74,organic
BuffaloRochester,2015-02-22,1.53,organic
California,2015-02-22,1.41,organic
Charlotte,2015-02-22,1.9,organic
Chicago,2015-02-22,1.83,organic
CincinnatiDayton,2015-02-22,1.23,organic
Columbus,2015-02-22,1.79,organic
DallasFtWorth,2015-02-22,1.38,organic
Denver,2015-02-22,1.4,organic
Detroit,2015-02-22,1.85,organic
GrandRapids,2015-02-22,1.89,organic
GreatLakes,2015-02-22,1.68,organic
HarrisburgScranton,2015-02-22,1.68,organic
HartfordSpringfield,2015-02-22,2.38,organic
Houston,2015-02-22,1.26,organic
Indianapolis,2015-02-22,1.87,organic
Jacksonville,2015-02-22,1.77,organic
LasVegas,2015-02-22,1.79,organic
LosAngeles,2015-02-22,1.36,organic
Louisville,2015-02-22,1.67,organic
MiamiFtLauderdale,2015-02-22,1.92,organic
Midsouth,2015-02-22,1.4,organic
Nashville,2015-02-22,1.32,organic
NewOrleansMobile,2015-02-22,1.52,organic
NewYork,2015-02-22,2.21,organic
Northeast,2015-02-22,1.9,organic
NorthernNewEngland,2015-02-22,1.82,organic
Orlando,2015-02-22,1.76,organic
Philadelphia,2015-02-22,1.75,organic
PhoenixTucson,2015-02-22,1.59,organic
Pittsburgh,2015-02-22,1.71,organic
Plains,2015-02-22,1.66,organic
Portland,2015-02-22,1.38,organic
RaleighGreensboro,2015-02-22,1.77,organic
RichmondNorfolk,2015-02-22,1.51,organic
Roanoke,2015-02-22,1.36,organic
Sacramento,2015-02-22,1.51,organic
SanDiego,2015-02-22,1.44,organic
SanFrancisco,2015-02-22,1.39,organic
Seattle,2015-02-22,1.5,organic
SouthCarolina,2015-02-22,1.69,organic
SouthCentral,2015-02-22,1.37,organic
Southeast,2015-02-22,1.59,organic
Spokane,2015-02-22,1.41,organic
StLouis,2015-02-22,1.8,organic
Syracuse,2015-02-22,1.57,organic
Tampa,2015-02-22,1.68,organic
TotalUS,2015-02-22,1.51,organic
West,2015-02-22,1.48,organic
WestTexNewMexico,2015-02-22,1.71,organic
Albany,2015-03-01,0.99,Conventional
Atlanta,2015-03-01,0.99,Conventional
BaltimoreWashington,2015-03-01,1.16,Conventional
Boise,2015-03-01,1.06,Conventional
Boston,2015-03-01,1.11,Conventional
BuffaloRochester,2015-03-01,1.43,Conventional
California,2015-03-01,0.84,Conventional
Charlotte,2015-03-01,1.18,Conventional
Chicago,2015-03-01,1.09,Conventional
CincinnatiDayton,2015-03-01,0.89,Conventional
Columbus,2015-03-01,1.03,Conventional
DallasFtWorth,2015-03-01,0.82,Conventional
Denver,2015-03-01,1.03,Conventional
Detroit,2015-03-01,0.97,Conventional
GrandRapids,2015-03-01,0.95,Conventional
GreatLakes,2015-03-01,1.02,Conventional
HarrisburgScranton,2015-03-01,1.07,Conventional
HartfordSpringfield,2015-03-01,1.12,Conventional
Houston,2015-03-01,0.87,Conventional
Indianapolis,2015-03-01,1.13,Conventional
Jacksonville,2015-03-01,1.01,Conventional
LasVegas,2015-03-01,1.05,Conventional
LosAngeles,2015-03-01,0.75,Conventional
Louisville,2015-03-01,1.02,Conventional
MiamiFtLauderdale,2015-03-01,1.01,Conventional
Midsouth,2015-03-01,1.14,Conventional
Nashville,2015-03-01,0.99,Conventional
NewOrleansMobile,2015-03-01,1.08,Conventional
NewYork,2015-03-01,1.18,Conventional
Northeast,2015-03-01,1.15,Conventional
NorthernNewEngland,2015-03-01,1.05,Conventional
Orlando,2015-03-01,1.0,Conventional
Philadelphia,2015-03-01,1.24,Conventional
PhoenixTucson,2015-03-01,0.7,Conventional
Pittsburgh,2015-03-01,1.25,Conventional
Plains,2015-03-01,1.09,Conventional
Portland,2015-03-01,0.94,Conventional
RaleighGreensboro,2015-03-01,1.2,Conventional
RichmondNorfolk,2015-03-01,1.13,Conventional
Roanoke,2015-03-01,1.11,Conventional
Sacramento,2015-03-01,1.02,Conventional
SanDiego,2015-03-01,0.83,Conventional
SanFrancisco,2015-03-01,0.95,Conventional
Seattle,2015-03-01,1.07,Conventional
SouthCarolina,2015-03-01,1.05,Conventional
SouthCentral,2015-03-01,0.87,Conventional
Southeast,2015-03-01,1.01,Conventional
Spokane,2015-03-01,1.03,Conventional
StLouis,2015-03-01,1.24,Conventional
Syracuse,2015-03-01,1.32,Conventional
Tampa,2015-03-01,1.0,Conventional
TotalUS,2015-03-01,0.97,Conventional
West,2015-03-01,0.95,Conventional
WestTexNewMexico,2015-03-01,0.84,Conventional
Albany,2015-03-01,1.76,organic
Atlanta,2015-03-01,1.22,organic
BaltimoreWashington,2015-03-01,1.58,organic
Boise,2015-03-01,1.68,organic
Boston,2015-03-01,1.85,organic
BuffaloRochester,2015-03-01,1.55,organic
California,2015-03-01,1.15,organic
Charlotte,2015-03-01,1.9,organic
Chicago,2015-03-01,1.82,organic
CincinnatiDayton,2015-03-01,1.24,organic
Columbus,2015-03-01,1.86,organic
DallasFtWorth,2015-03-01,1.29,organic
Denver,2015-03-01,1.27,organic
Detroit,2015-03-01,1.92,organic
GrandRapids,2015-03-01,1.84,organic
GreatLakes,2015-03-01,1.69,organic
HarrisburgScranton,2015-03-01,1.74,organic
HartfordSpringfield,2015-03-01,2.17,organic
Houston,2015-03-01,1.2,organic
Indianapolis,2015-03-01,1.79,organic
Jacksonville,2015-03-01,1.75,organic
LasVegas,2015-03-01,1.61,organic
LosAngeles,2015-03-01,1.14,organic
Louisville,2015-03-01,1.65,organic
MiamiFtLauderdale,2015-03-01,1.75,organic
Midsouth,2015-03-01,1.61,organic
Nashville,2015-03-01,1.76,organic
NewOrleansMobile,2015-03-01,1.54,organic
NewYork,2015-03-01,2.0,organic
Northeast,2015-03-01,1.85,organic
NorthernNewEngland,2015-03-01,1.82,organic
Orlando,2015-03-01,1.7,organic
Philadelphia,2015-03-01,1.83,organic
PhoenixTucson,2015-03-01,1.37,organic
Pittsburgh,2015-03-01,1.63,organic
Plains,2015-03-01,1.7,organic
Portland,2015-03-01,1.32,organic
RaleighGreensboro,2015-03-01,1.73,organic
RichmondNorfolk,2015-03-01,1.47,organic
Roanoke,2015-03-01,1.33,organic
Sacramento,2015-03-01,1.22,organic
SanDiego,2015-03-01,1.09,organic
SanFrancisco,2015-03-01,1.09,organic
Seattle,2015-03-01,1.71,organic
SouthCarolina,2015-03-01,1.52,organic
SouthCentral,2015-03-01,1.34,organic
Southeast,2015-03-01,1.46,organic
Spokane,2015-03-01,1.58,organic
StLouis,2015-03-01,1.85,organic
Syracuse,2015-03-01,1.59,organic
Tampa,2015-03-01,1.63,organic
TotalUS,2015-03-01,1.4,organic
West,2015-03-01,1.4,organic
WestTexNewMexico,2015-03-01,1.64,organic
Albany,2015-03-08,1.07,Conventional
Atlanta,2015-03-08,1.1,Conventional
BaltimoreWashington,2015-03-08,1.26,Conventional
Boise,2015-03-08,1.14,Conventional
Boston,2015-03-08,1.17,Conventional
BuffaloRochester,2015-03-08,1.35,Conventional
California,2015-03-08,0.96,Conventional
Charlotte,2015-03-08,1.25,Conventional
Chicago,2015-03-08,1.18,Conventional
CincinnatiDayton,2015-03-08,0.87,Conventional
Columbus,2015-03-08,0.95,Conventional
DallasFtWorth,2015-03-08,0.75,Conventional
Denver,2015-03-08,1.03,Conventional
Detroit,2015-03-08,1.01,Conventional
GrandRapids,2015-03-08,1.08,Conventional
GreatLakes,2015-03-08,1.04,Conventional
HarrisburgScranton,2015-03-08,1.15,Conventional
HartfordSpringfield,2015-03-08,1.43,Conventional
Houston,2015-03-08,0.78,Conventional
Indianapolis,2015-03-08,1.07,Conventional
Jacksonville,2015-03-08,1.24,Conventional
LasVegas,2015-03-08,1.01,Conventional
LosAngeles,2015-03-08,0.86,Conventional
Louisville,2015-03-08,1.18,Conventional
MiamiFtLauderdale,2015-03-08,1.3,Conventional
Midsouth,2015-03-08,1.21,Conventional
Nashville,2015-03-08,1.08,Conventional
NewOrleansMobile,2015-03-08,1.06,Conventional
NewYork,2015-03-08,1.36,Conventional
Northeast,2015-03-08,1.27,Conventional
NorthernNewEngland,2015-03-08,1.09,Conventional
Orlando,2015-03-08,1.27,Conventional
Philadelphia,2015-03-08,1.4,Conventional
PhoenixTucson,2015-03-08,0.72,Conventional
Pittsburgh,2015-03-08,0.95,Conventional
Plains,2015-03-08,1.11,Conventional
Portland,2015-03-08,1.17,Conventional
RaleighGreensboro,2015-03-08,1.24,Conventional
RichmondNorfolk,2015-03-08,1.19,Conventional
Roanoke,2015-03-08,1.16,Conventional
Sacramento,2015-03-08,1.12,Conventional
SanDiego,2015-03-08,0.95,Conventional
SanFrancisco,2015-03-08,1.16,Conventional
Seattle,2015-03-08,1.24,Conventional
SouthCarolina,2015-03-08,1.14,Conventional
SouthCentral,2015-03-08,0.8,Conventional
Southeast,2015-03-08,1.18,Conventional
Spokane,2015-03-08,1.18,Conventional
StLouis,2015-03-08,1.36,Conventional
Syracuse,2015-03-08,1.28,Conventional
Tampa,2015-03-08,1.22,Conventional
TotalUS,2015-03-08,1.02,Conventional
West,2015-03-08,0.99,Conventional
WestTexNewMexico,2015-03-08,0.73,Conventional
Albany,2015-03-08,1.79,organic
Atlanta,2015-03-08,1.22,organic
BaltimoreWashington,2015-03-08,1.56,organic
Boise,2015-03-08,1.5,organic
Boston,2015-03-08,1.91,organic
BuffaloRochester,2015-03-08,1.56,organic
California,2015-03-08,1.48,organic
Charlotte,2015-03-08,1.84,organic
Chicago,2015-03-08,1.62,organic
CincinnatiDayton,2015-03-08,1.17,organic
Columbus,2015-03-08,1.84,organic
DallasFtWorth,2015-03-08,1.39,organic
Denver,2015-03-08,1.09,organic
Detroit,2015-03-08,1.83,organic
GrandRapids,2015-03-08,1.78,organic
GreatLakes,2015-03-08,1.6,organic
HarrisburgScranton,2015-03-08,1.6,organic
HartfordSpringfield,2015-03-08,2.18,organic
Houston,2015-03-08,1.31,organic
Indianapolis,2015-03-08,1.69,organic
Jacksonville,2015-03-08,1.81,organic
LasVegas,2015-03-08,1.78,organic
LosAngeles,2015-03-08,1.35,organic
Louisville,2015-03-08,1.72,organic
MiamiFtLauderdale,2015-03-08,1.69,organic
Midsouth,2015-03-08,1.62,organic
Nashville,2015-03-08,1.8,organic
NewOrleansMobile,2015-03-08,1.65,organic
NewYork,2015-03-08,1.9,organic
Northeast,2015-03-08,1.79,organic
NorthernNewEngland,2015-03-08,1.87,organic
Orlando,2015-03-08,1.75,organic
Philadelphia,2015-03-08,1.63,organic
PhoenixTucson,2015-03-08,1.52,organic
Pittsburgh,2015-03-08,1.65,organic
Plains,2015-03-08,1.68,organic
Portland,2015-03-08,1.45,organic
RaleighGreensboro,2015-03-08,1.74,organic
RichmondNorfolk,2015-03-08,1.57,organic
Roanoke,2015-03-08,1.48,organic
Sacramento,2015-03-08,1.6,organic
SanDiego,2015-03-08,1.48,organic
SanFrancisco,2015-03-08,1.56,organic
Seattle,2015-03-08,1.62,organic
SouthCarolina,2015-03-08,1.53,organic
SouthCentral,2015-03-08,1.44,organic
Southeast,2015-03-08,1.47,organic
Spokane,2015-03-08,1.55,organic
StLouis,2015-03-08,1.65,organic
Syracuse,2015-03-08,1.6,organic
Tampa,2015-03-08,1.65,organic
TotalUS,2015-03-08,1.49,organic
West,2015-03-08,1.37,organic
WestTexNewMexico,2015-03-08,1.59,organic
Albany,2015-03-15,1.11,Conventional
Atlanta,2015-03-15,1.12,Conventional
BaltimoreWashington,2015-03-15,1.24,Conventional
Boise,2015-03-15,1.0,Conventional
Boston,2015-03-15,1.25,Conventional
BuffaloRochester,2015-03-15,1.47,Conventional
California,2015-03-15,1.06,Conventional
Charlotte,2015-03-15,1.19,Conventional
Chicago,2015-03-15,1.09,Conventional
CincinnatiDayton,2015-03-15,0.94,Conventional
Columbus,2015-03-15,1.01,Conventional
DallasFtWorth,2015-03-15,0.72,Conventional
Denver,2015-03-15,1.03,Conventional
Detroit,2015-03-15,1.13,Conventional
GrandRapids,2015-03-15,1.35,Conventional
GreatLakes,2015-03-15,1.1,Conventional
HarrisburgScranton,2015-03-15,1.2,Conventional
HartfordSpringfield,2015-03-15,1.4,Conventional
Houston,2015-03-15,0.77,Conventional
Indianapolis,2015-03-15,1.21,Conventional
Jacksonville,2015-03-15,1.27,Conventional
LasVegas,2015-03-15,1.07,Conventional
LosAngeles,2015-03-15,0.94,Conventional
Louisville,2015-03-15,1.21,Conventional
MiamiFtLauderdale,2015-03-15,1.33,Conventional
Midsouth,2015-03-15,1.19,Conventional
Nashville,2015-03-15,1.08,Conventional
NewOrleansMobile,2015-03-15,1.09,Conventional
NewYork,2015-03-15,1.45,Conventional
Northeast,2015-03-15,1.34,Conventional
NorthernNewEngland,2015-03-15,1.15,Conventional
Orlando,2015-03-15,1.27,Conventional
Philadelphia,2015-03-15,1.44,Conventional
PhoenixTucson,2015-03-15,0.6,Conventional
Pittsburgh,2015-03-15,1.23,Conventional
Plains,2015-03-15,1.1,Conventional
Portland,2015-03-15,1.21,Conventional
RaleighGreensboro,2015-03-15,1.18,Conventional
RichmondNorfolk,2015-03-15,1.16,Conventional
Roanoke,2015-03-15,1.12,Conventional
Sacramento,2015-03-15,1.22,Conventional
SanDiego,2015-03-15,1.06,Conventional
SanFrancisco,2015-03-15,1.26,Conventional
Seattle,2015-03-15,1.24,Conventional
SouthCarolina,2015-03-15,1.15,Conventional
SouthCentral,2015-03-15,0.79,Conventional
Southeast,2015-03-15,1.21,Conventional
Spokane,2015-03-15,1.19,Conventional
StLouis,2015-03-15,1.33,Conventional
Syracuse,2015-03-15,1.36,Conventional
Tampa,2015-03-15,1.25,Conventional
TotalUS,2015-03-15,1.04,Conventional
West,2015-03-15,0.94,Conventional
WestTexNewMexico,2015-03-15,0.75,Conventional
Albany,2015-03-15,1.79,organic
Atlanta,2015-03-15,1.19,organic
BaltimoreWashington,2015-03-15,1.59,organic
Boise,2015-03-15,1.63,organic
Boston,2015-03-15,1.99,organic
BuffaloRochester,2015-03-15,1.79,organic
California,2015-03-15,1.52,organic
Charlotte,2015-03-15,1.87,organic
Chicago,2015-03-15,1.64,organic
CincinnatiDayton,2015-03-15,1.22,organic
Columbus,2015-03-15,1.65,organic
DallasFtWorth,2015-03-15,1.34,organic
Denver,2015-03-15,1.12,organic
Detroit,2015-03-15,1.49,organic
GrandRapids,2015-03-15,1.87,organic
GreatLakes,2015-03-15,1.55,organic
HarrisburgScranton,2015-03-15,1.72,organic
HartfordSpringfield,2015-03-15,2.26,organic
Houston,2015-03-15,1.27,organic
Indianapolis,2015-03-15,1.78,organic
Jacksonville,2015-03-15,1.86,organic
LasVegas,2015-03-15,1.89,organic
LosAngeles,2015-03-15,1.42,organic
Louisville,2015-03-15,1.65,organic
MiamiFtLauderdale,2015-03-15,1.73,organic
Midsouth,2015-03-15,1.65,organic
Nashville,2015-03-15,1.78,organic
NewOrleansMobile,2015-03-15,1.55,organic
NewYork,2015-03-15,1.81,organic
Northeast,2015-03-15,1.83,organic
NorthernNewEngland,2015-03-15,1.9,organic
Orlando,2015-03-15,1.82,organic
Philadelphia,2015-03-15,1.7,organic
PhoenixTucson,2015-03-15,1.56,organic
Pittsburgh,2015-03-15,1.68,organic
Plains,2015-03-15,1.67,organic
Portland,2015-03-15,1.61,organic
RaleighGreensboro,2015-03-15,1.87,organic
RichmondNorfolk,2015-03-15,1.57,organic
Roanoke,2015-03-15,1.5,organic
Sacramento,2015-03-15,1.63,organic
SanDiego,2015-03-15,1.49,organic
SanFrancisco,2015-03-15,1.56,organic
Seattle,2015-03-15,1.8,organic
SouthCarolina,2015-03-15,1.5,organic
SouthCentral,2015-03-15,1.38,organic
Southeast,2015-03-15,1.48,organic
Spokane,2015-03-15,1.66,organic
StLouis,2015-03-15,1.81,organic
Syracuse,2015-03-15,1.67,organic
Tampa,2015-03-15,1.68,organic
TotalUS,2015-03-15,1.5,organic
West,2015-03-15,1.41,organic
WestTexNewMexico,2015-03-15,1.82,organic
Albany,2015-03-22,1.12,Conventional
Atlanta,2015-03-22,1.0,Conventional
BaltimoreWashington,2015-03-22,1.1,Conventional
Boise,2015-03-22,1.17,Conventional
Boston,2015-03-22,1.18,Conventional
